what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring",1469343903019
started,bundle,org.eclipse.mylyn.bugzilla.core,3.6.5.v20120123-0100,"org.eclipse.mylyn.bugzilla.core",1469343903035
started,bundle,org.eclipse.mylyn.bugzilla.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.bugzilla.ui",1469343903035
started,bundle,org.eclipse.mylyn.commons.identity,0.8.0.v20110608-1400,"org.eclipse.mylyn.commons.identity",1469343903035
started,bundle,org.eclipse.mylyn.commons.net,3.6.0.v20110608-1400,"org.eclipse.mylyn.commons.net",1469343903035
started,bundle,org.eclipse.mylyn.commons.ui,3.6.1.v20110720-0100,"org.eclipse.mylyn.commons.ui",1469343903035
started,bundle,org.eclipse.mylyn.context.core,3.6.1.v20110720-0100,"org.eclipse.mylyn.context.core",1469343903035
started,bundle,org.eclipse.mylyn.context.ui,3.6.1.v20120112-0100,"org.eclipse.mylyn.context.ui",1469343903051
started,bundle,org.eclipse.mylyn.monitor.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.monitor.ui",1469343903051
started,bundle,org.eclipse.mylyn.tasks.ui,3.6.5.v20120215-0100,"org.eclipse.mylyn.tasks.ui",1469343903051
started,bundle,org.eclipse.mylyn.team.ui,3.6.1.v20110825-0100,"org.eclipse.mylyn.team.ui",1469343903051
started,bundle,org.eclipse.search,3.7.0.v20110928-1504,"org.eclipse.search",1469343903066
started,bundle,org.eclipse.team.core,3.6.0.I20110525-0800,"org.eclipse.team.core",1469343903066
started,bundle,org.eclipse.team.cvs.core,3.3.400.I20110510-0800,"org.eclipse.team.cvs.core",1469343903066
started,bundle,org.eclipse.team.cvs.ui,3.3.401.v20120126-1227,"org.eclipse.team.cvs.ui",1469343903066
started,bundle,org.eclipse.team.ui,3.6.101.R37x_v20111109-0800,"org.eclipse.team.ui",1469343903066
started,bundle,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui",1469343903082
started,bundle,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console",1469343903082
started,bundle,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.editors",1469343903082
started,bundle,org.eclipse.ui.forms,3.5.101.v20111011-1919,"org.eclipse.ui.forms",1469343903082
started,bundle,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.ide",1469343903097
started,bundle,org.eclipse.ui.net,1.2.100.v20111208-1155,"org.eclipse.ui.net",1469343903097
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1469343903097
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1469343903097
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1469343903097
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1469343903113
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1469343903113
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1469343903113
started,bundle,org.eclipse.wst.common.project.facet.core,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.core",1469343903113
started,bundle,org.eclipse.wst.web,1.1.501.v201201190400,"org.eclipse.wst.web",1469343903113
os,sysinfo,,,"win32",1469343903129
arch,sysinfo,,,"x86_64",1469343903129
ws,sysinfo,,,"win32",1469343903129
locale,sysinfo,,,"en_US",1469343903129
processors,sysinfo,,,"4",1469343903129
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1469343903129
java.runtime.version,sysinfo,,,"1.7.0_79-b15",1469343903129
java.specification.name,sysinfo,,,"Java Platform API Specification",1469343903129
java.specification.vendor,sysinfo,,,"Oracle Corporation",1469343903129
java.specification.version,sysinfo,,,"1.7",1469343903129
java.vendor,sysinfo,,,"Oracle Corporation",1469343903129
java.version,sysinfo,,,"1.7.0_79",1469343903129
java.vm.info,sysinfo,,,"mixed mode",1469343903129
java.vm.name,sysinfo,,,"Java HotSpot(TM) 64-Bit Server VM",1469343903129
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1469343903129
java.vm.specification.vendor,sysinfo,,,"Oracle Corporation",1469343903129
java.vm.specification.version,sysinfo,,,"1.7",1469343903129
java.vm.vendor,sysinfo,,,"Oracle Corporation",1469343903129
java.vm.version,sysinfo,,,"24.79-b02",1469343903129
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1469343903191
opened,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1469343904439
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1469343906514
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1469343906701
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1469343906779
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1469343912052
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1469343912067
started,bundle,org.eclipse.pde.ui,3.6.100.v20120103_r372,"org.eclipse.pde.ui",1469343912067
started,bundle,org.testng.eclipse,6.9.11.201604020423,"org.testng.eclipse",1469343912083
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469343917668
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469344043634
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469344047483
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469344193052
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1469344196436
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1469344197856
started,bundle,org.eclipse.jdt.junit.core,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.core",1469344199761
started,bundle,org.eclipse.wst.server.core,1.1.304.v20120208_1420,"org.eclipse.wst.server.core",1469344200479
started,bundle,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui",1469344200541
started,bundle,org.eclipse.jdt.debug.ui,3.6.1.v20111006_r372,"org.eclipse.jdt.debug.ui",1469344200900
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1469344206519
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1469344206628
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469344208983
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469344228144
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469344833917
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469344835430
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1469344835586
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1469344836054
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1469344836929
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1469344837429
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1469344837429
