what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472877672079
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472877689988
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472877690050
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472877700674
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472877724582
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1472877726422
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1472877728201
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1472877733068
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472877738107
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1472877741227
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1472877746718
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1472877749963
started,bundle,org.eclipse.pde.core,3.7.1.v20120103_r372,"org.eclipse.pde.core",1472877750353
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472877751835
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1472877757669
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472877758668
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1472877758683
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472877760290
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1472877761023
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1472877762630
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472877762708
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472877780352
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472877780492
