what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470717959700
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470717988174
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1470717990702
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.text.contentAssist.proposals",1470718003558
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1470718008987
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1470718010812
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470718030441
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470718033576
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1470718035916
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470718043359
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470718044997
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470718067728
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470718081941
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470718088274
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470718089944
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470718101270
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1470718136561
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470718137950
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470718139088
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470718156768
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470718168780
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470718178515
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470718188737
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470718199376
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470718203931
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470718239831
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470718241110
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1470718242483
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1470718253803
