what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472789999403
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472790001788
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1472790005443
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472790062111
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472790101750
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472790113653
activated,view,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.PackageExplorer",1472790115338
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472790118676
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472790121625
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1472790124355
error,log,,,"Error",1472790127787
error,log,,,"Error",1472790127803
error,log,,,"Error",1472790127819
error,log,,,"Error",1472790127819
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1472790127959
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472790172155
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1472790173949
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472790480911
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472790488883
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472790523562
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1472790525278
error,log,,,"Error",1472790528772
error,log,,,"Error",1472790528772
error,log,,,"Error",1472790528772
error,log,,,"Error",1472790528772
error,log,,,"Error",1472790528788
error,log,,,"Error",1472790528788
error,log,,,"Error",1472790528803
error,log,,,"Error",1472790528820
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1472790529007
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1472790542611
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472790544436
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472790547260
activated,view,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.ResultView",1472790548992
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472790549085
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1472790561550
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1472790568804
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472790570208
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472790577976
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1472790582703
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1472790589458
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472790590691
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472790636040
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1472790640860
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472790645727
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472790658192
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1472790666631
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1472790683963
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1472790684150
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1472790684322
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1472790684493
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1472790684665
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.saveAll",1472790689049
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472790692309
activated,view,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.ResultView",1472790696599
error,log,,,"Error",1472790696615
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472790699735
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472790706329
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472790706391
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472790713657
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472790715326
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472790717227
activated,view,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.ResultView",1472790718746
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472790721526
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472790723409
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472790726639
error,log,,,"Error",1472790727204
error,log,,,"Error",1472790727204
error,log,,,"Error",1472790728250
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1472790728515
started,bundle,org.eclipse.wst.xsl.debug.ui,1.0.200.v201101281837,"org.eclipse.wst.xsl.debug.ui",1472790729670
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472790733726
activated,view,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit.ResultView",1472790734226
error,log,,,"Error",1472790734226
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472790799502
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472790801562
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1472790805178
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1472790810568
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472790811838
error,log,,,"Error",1472790893498
error,log,,,"Error",1472790893514
error,log,,,"Error",1472790894637
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472790894825
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1472790894856
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472790924856
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472790935885
activated,editor,org.eclipse.ui.editors,3.7.0.v20110928-1504,"org.eclipse.ui.DefaultTextEditor",1472790936946
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472790938912
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472791241149
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472791247950
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472791251242
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472791253073
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472791253479
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472791255491
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472791255554
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472791263572
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1472791322852
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1472791331744
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472791333679
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472793137433
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472793138993
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472793140553
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472793140600
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472793142129
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1472793143080
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1472793144359
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1472793144359
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1472793144437
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1472793144484
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1472793144515
